age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y 
49,management,married,tertiary,no,1,no,no,telephone,4,1076,3,175,1,success,yes
55,blue-collar,married,primary,no,23,yes,no,unknown,5,291,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,61,yes,no,unknown,19,1012,1,-1,0,unknown,yes
32,technician,married,secondary,no,1026,no,no,cellular,28,94,3,-1,0,unknown,no
34,admin.,single,secondary,no,557,no,no,cellular,17,224,1,-1,0,unknown,yes
65,housemaid,married,primary,no,715,no,no,cellular,11,323,1,-1,0,unknown,yes
29,services,single,secondary,no,0,yes,no,cellular,11,314,2,-1,0,unknown,no
60,management,married,secondary,no,544,no,no,cellular,12,95,7,357,2,failure,yes
56,retired,married,primary,no,9367,no,no,telephone,13,271,2,92,4,success,yes
56,management,married,secondary,no,0,no,no,cellular,27,298,1,111,8,other,yes
47,admin.,married,secondary,no,4480,no,no,telephone,19,60,2,-1,0,unknown,no
38,unemployed,divorced,secondary,no,189,yes,yes,cellular,21,105,2,-1,0,unknown,no
40,admin.,married,secondary,no,0,yes,yes,unknown,29,49,3,-1,0,unknown,no
34,management,married,tertiary,no,1870,yes,no,cellular,3,68,1,-1,0,unknown,no
55,technician,single,secondary,no,2043,yes,no,cellular,18,655,1,-1,0,unknown,no
34,admin.,married,tertiary,no,10,no,no,cellular,21,90,1,91,1,failure,no
49,blue-collar,married,secondary,no,579,yes,no,unknown,28,396,1,-1,0,unknown,no
35,blue-collar,single,unknown,no,484,no,no,cellular,8,344,1,87,3,failure,yes
44,blue-collar,married,secondary,no,294,yes,no,unknown,19,66,2,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-1,yes,no,unknown,9,653,1,-1,0,unknown,yes
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,594,1,91,1,success,yes
35,services,married,unknown,no,2,no,no,unknown,16,221,1,-1,0,unknown,no
35,admin.,married,tertiary,no,163,yes,no,cellular,6,126,6,-1,0,unknown,no
39,entrepreneur,married,primary,no,238,yes,yes,cellular,19,134,1,-1,0,unknown,no
31,self-employed,married,secondary,no,731,no,yes,cellular,8,188,1,-1,0,unknown,no
37,unemployed,single,tertiary,no,1291,no,no,cellular,5,150,1,97,2,success,yes
42,admin.,single,secondary,no,1601,no,no,unknown,20,23,2,-1,0,unknown,no
38,management,married,tertiary,no,3995,no,no,cellular,21,1111,6,-1,0,unknown,no
43,blue-collar,married,secondary,no,-312,yes,no,unknown,20,26,11,-1,0,unknown,no
60,retired,married,secondary,no,1690,no,no,unknown,20,1467,4,-1,0,unknown,yes
60,retired,married,primary,no,-382,yes,no,unknown,26,140,2,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,cellular,7,240,3,293,5,failure,no
50,blue-collar,married,primary,no,12519,yes,no,cellular,17,146,2,147,4,success,no
41,technician,married,secondary,no,640,no,no,cellular,28,169,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,79,yes,no,unknown,28,275,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,-54,yes,no,cellular,7,46,2,-1,0,unknown,no
27,admin.,single,secondary,no,4590,yes,no,cellular,13,75,1,442,2,failure,no
47,admin.,married,secondary,no,407,yes,no,unknown,5,67,12,-1,0,unknown,no
50,management,married,secondary,no,2717,yes,no,cellular,18,188,1,-1,0,unknown,no
30,management,single,tertiary,no,5956,yes,no,unknown,8,255,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,1,no,no,unknown,16,66,5,-1,0,unknown,no
53,management,married,tertiary,no,694,no,no,unknown,18,130,6,-1,0,unknown,no
38,technician,married,secondary,no,1696,no,no,cellular,20,267,2,-1,0,unknown,no
29,technician,single,secondary,no,205,yes,no,cellular,17,218,1,340,3,failure,no
25,self-employed,single,tertiary,no,1294,no,no,cellular,17,95,4,-1,0,unknown,no
35,admin.,married,secondary,no,122,yes,no,cellular,18,51,4,-1,0,unknown,no
63,management,married,tertiary,no,0,no,no,cellular,12,130,2,182,6,failure,no
39,blue-collar,divorced,secondary,no,33,no,no,cellular,29,593,4,-1,0,unknown,no
37,admin.,single,tertiary,no,0,yes,no,cellular,5,342,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,160,yes,no,unknown,9,190,1,-1,0,unknown,no
46,management,married,tertiary,no,0,no,no,cellular,27,121,2,-1,0,unknown,no
39,entrepreneur,married,primary,no,437,yes,no,unknown,27,150,1,-1,0,unknown,yes
73,retired,single,secondary,no,1050,no,no,cellular,4,562,3,181,2,failure,yes
41,technician,married,secondary,no,1066,no,no,cellular,11,109,3,-1,0,unknown,yes
27,management,single,tertiary,no,1623,no,no,cellular,9,161,1,190,1,success,no
37,admin.,married,secondary,no,281,yes,no,unknown,16,279,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,3,yes,no,cellular,12,118,1,-1,0,unknown,no
36,admin.,married,secondary,no,231,yes,yes,unknown,6,136,6,-1,0,unknown,no
47,technician,single,secondary,no,361,no,no,unknown,9,123,2,-1,0,unknown,no
59,management,divorced,tertiary,no,51,no,no,cellular,28,129,2,-1,0,unknown,no
30,services,divorced,secondary,no,0,no,no,cellular,29,89,1,-1,0,unknown,no
29,management,married,tertiary,no,314,yes,no,cellular,29,159,1,-1,0,unknown,no
30,technician,single,tertiary,no,53,no,no,cellular,29,375,1,-1,0,unknown,yes
59,retired,married,primary,no,5521,yes,yes,unknown,13,94,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,0,yes,no,telephone,23,157,4,-1,0,unknown,no
33,self-employed,single,tertiary,no,94,yes,no,cellular,5,955,2,-1,0,unknown,yes
51,blue-collar,married,primary,no,0,no,yes,telephone,17,299,9,-1,0,unknown,no
43,technician,married,tertiary,no,788,no,yes,cellular,22,168,3,-1,0,unknown,no
30,technician,single,secondary,no,160,no,no,cellular,14,90,2,-1,0,unknown,no
36,technician,divorced,secondary,no,1941,no,yes,cellular,13,156,4,-1,0,unknown,no
43,management,divorced,tertiary,no,497,no,no,cellular,13,66,1,363,22,failure,no
49,blue-collar,married,primary,no,186,yes,no,unknown,9,241,1,-1,0,unknown,no
27,management,single,tertiary,no,831,no,no,cellular,30,1081,2,-1,0,unknown,yes
32,blue-collar,divorced,secondary,no,201,yes,no,cellular,15,63,8,365,24,other,no
54,management,married,primary,no,621,no,yes,cellular,9,180,1,-1,0,unknown,no
53,services,single,secondary,no,1162,yes,no,cellular,21,322,1,-1,0,unknown,no
30,services,single,secondary,no,326,yes,no,cellular,14,197,4,-1,0,unknown,no
33,management,single,tertiary,no,0,no,no,unknown,3,30,1,-1,0,unknown,no
37,management,divorced,tertiary,no,199,yes,no,unknown,18,50,1,-1,0,unknown,no
42,technician,married,tertiary,no,1361,no,no,cellular,13,75,5,-1,0,unknown,no
29,entrepreneur,married,secondary,no,714,yes,yes,cellular,13,482,2,-1,0,unknown,yes
26,services,single,secondary,no,3,no,yes,cellular,21,140,4,-1,0,unknown,no
47,housemaid,single,tertiary,no,3232,no,no,telephone,16,294,1,274,2,failure,no
35,unemployed,married,primary,no,494,yes,no,unknown,15,71,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,413,yes,no,cellular,11,456,2,184,2,success,yes
36,management,married,unknown,no,-35,yes,yes,unknown,21,17,2,-1,0,unknown,no
58,technician,married,secondary,no,7495,yes,no,unknown,13,325,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-232,no,yes,cellular,16,97,2,-1,0,unknown,no
31,management,married,tertiary,no,4720,yes,no,cellular,13,460,2,-1,0,unknown,no
29,blue-collar,married,primary,no,190,no,no,unknown,7,51,1,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,94,yes,no,cellular,29,121,1,245,1,failure,no
69,management,married,tertiary,no,840,no,no,telephone,5,128,3,-1,0,unknown,yes
35,technician,divorced,secondary,no,-94,yes,no,unknown,26,114,2,-1,0,unknown,no
35,admin.,married,tertiary,no,286,no,no,cellular,30,949,2,-1,0,unknown,yes
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,1034,1,-1,0,unknown,yes
45,unemployed,single,primary,no,8725,no,no,cellular,8,286,2,-1,0,unknown,no
32,services,married,secondary,no,687,no,no,cellular,14,415,3,296,2,other,no
48,management,married,tertiary,no,3766,no,no,cellular,6,206,2,-1,0,unknown,no
43,technician,single,secondary,no,293,yes,no,unknown,15,49,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,389,no,no,cellular,3,837,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,783,yes,no,unknown,21,923,3,-1,0,unknown,yes
48,unknown,single,unknown,no,1819,no,no,cellular,2,1440,1,458,1,failure,yes
33,blue-collar,married,primary,no,120,yes,no,unknown,9,250,1,-1,0,unknown,no
54,technician,divorced,secondary,no,814,yes,no,unknown,30,95,1,-1,0,unknown,no
34,technician,married,secondary,no,0,no,no,cellular,5,95,2,-1,0,unknown,no
35,admin.,married,secondary,no,-112,no,no,cellular,29,394,4,-1,0,unknown,no
35,technician,married,secondary,no,0,yes,yes,cellular,17,199,1,-1,0,unknown,no
53,admin.,married,secondary,no,10541,no,no,cellular,9,178,1,-1,0,unknown,yes
41,admin.,married,secondary,no,1010,yes,no,cellular,17,47,1,338,1,failure,no
32,technician,single,secondary,no,116,yes,no,cellular,20,718,2,-1,0,unknown,yes
30,housemaid,single,tertiary,no,3362,no,no,cellular,12,101,2,-1,0,unknown,no
41,technician,married,secondary,no,2990,yes,no,unknown,30,62,3,-1,0,unknown,no
58,management,married,primary,no,1052,yes,no,cellular,7,147,1,359,4,failure,no
41,admin.,married,secondary,no,542,yes,no,telephone,11,64,2,347,1,other,no
34,services,single,primary,no,3648,yes,no,cellular,5,288,1,-1,0,unknown,no
59,retired,divorced,primary,no,-138,yes,yes,unknown,8,89,4,-1,0,unknown,no
56,blue-collar,married,secondary,no,2750,no,no,cellular,11,115,2,-1,0,unknown,no
40,blue-collar,married,primary,no,1061,yes,no,unknown,15,191,4,-1,0,unknown,no
63,retired,married,secondary,no,1486,no,no,cellular,14,698,5,316,3,other,no
57,retired,married,secondary,no,3738,yes,no,cellular,20,178,2,92,8,failure,yes
26,admin.,single,secondary,no,0,yes,no,cellular,13,204,3,-1,0,unknown,no
36,self-employed,married,secondary,no,328,no,no,cellular,20,537,2,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,7,98,1,159,1,other,no
23,student,single,secondary,no,381,no,no,cellular,23,696,1,189,2,other,yes
27,management,single,tertiary,no,0,yes,no,cellular,30,323,4,-1,0,unknown,no
30,management,married,tertiary,no,1221,yes,no,telephone,25,279,4,-1,0,unknown,yes
38,services,divorced,primary,no,188,no,no,unknown,11,597,10,-1,0,unknown,no
43,self-employed,single,tertiary,no,0,no,no,unknown,19,147,1,-1,0,unknown,no
38,management,married,tertiary,no,413,no,no,cellular,13,240,1,179,2,failure,yes
39,technician,married,secondary,no,3494,yes,no,cellular,19,344,4,-1,0,unknown,no
32,technician,married,secondary,no,0,no,no,cellular,6,254,2,-1,0,unknown,no
37,services,single,secondary,no,174,yes,no,cellular,2,134,1,271,2,failure,no
33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,12,94,2,-1,0,unknown,no
51,management,married,tertiary,no,333,no,yes,cellular,17,234,1,-1,0,unknown,no
39,self-employed,married,tertiary,no,5,yes,no,cellular,17,118,2,131,1,other,no
54,technician,divorced,secondary,no,255,yes,no,unknown,27,140,2,-1,0,unknown,no
56,retired,married,secondary,no,393,no,yes,cellular,26,183,1,221,2,failure,yes
36,blue-collar,single,secondary,no,275,yes,no,cellular,17,89,1,332,2,failure,no
61,housemaid,married,tertiary,no,1389,no,no,cellular,8,92,3,183,1,failure,no
35,admin.,single,secondary,no,-16,no,yes,cellular,28,108,3,-1,0,unknown,no
54,technician,married,tertiary,no,98,no,no,cellular,8,420,4,-1,0,unknown,no
40,admin.,single,secondary,no,-227,yes,no,unknown,7,161,3,-1,0,unknown,no
35,management,single,tertiary,no,48,yes,yes,cellular,25,226,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,217,yes,no,cellular,15,692,3,-1,0,unknown,yes
29,admin.,single,secondary,no,1992,no,no,cellular,8,202,1,87,2,failure,no
28,services,single,secondary,no,198,no,no,cellular,5,128,2,-1,0,unknown,yes
37,admin.,divorced,secondary,no,-113,yes,no,unknown,14,5,2,-1,0,unknown,no
35,management,married,secondary,no,1,yes,no,unknown,29,246,2,-1,0,unknown,no
32,self-employed,single,tertiary,no,12269,no,no,unknown,16,141,1,-1,0,unknown,no
21,student,single,secondary,no,232,yes,no,unknown,21,110,2,-1,0,unknown,no
25,blue-collar,single,primary,no,758,yes,no,cellular,7,258,1,357,1,failure,no
30,technician,married,tertiary,no,702,no,yes,cellular,31,40,29,-1,0,unknown,no
54,management,married,secondary,no,4080,no,no,unknown,5,140,1,-1,0,unknown,no
34,management,married,tertiary,no,2287,yes,no,unknown,26,895,4,-1,0,unknown,yes
27,technician,single,secondary,no,337,no,no,unknown,9,23,1,-1,0,unknown,yes
41,technician,married,secondary,no,965,no,no,cellular,22,336,10,-1,0,unknown,yes
45,blue-collar,married,primary,no,103,no,no,cellular,28,64,3,-1,0,unknown,no
57,technician,married,tertiary,no,0,yes,yes,cellular,17,142,1,-1,0,unknown,no
29,management,married,tertiary,no,198,yes,no,cellular,3,1179,1,-1,0,unknown,no
40,technician,married,tertiary,no,1293,no,no,cellular,16,1702,3,105,2,success,yes
49,services,divorced,primary,no,90,no,no,cellular,23,126,4,-1,0,unknown,no
48,blue-collar,married,secondary,no,3008,yes,yes,cellular,18,163,1,187,3,failure,no
32,technician,single,secondary,no,719,yes,no,unknown,28,79,6,-1,0,unknown,no
45,technician,married,secondary,no,1831,no,no,cellular,27,275,2,-1,0,unknown,yes
44,management,single,tertiary,no,-1313,yes,yes,cellular,15,104,10,-1,0,unknown,no
42,technician,married,secondary,no,233,no,no,cellular,8,98,1,231,4,failure,no
29,blue-collar,married,secondary,no,1052,yes,no,cellular,13,147,1,-1,0,unknown,no
22,services,single,secondary,no,2273,no,yes,cellular,2,98,1,-1,0,unknown,no
44,management,married,tertiary,no,647,no,no,unknown,16,226,2,-1,0,unknown,no
37,services,married,secondary,no,102,yes,no,cellular,31,107,3,-1,0,unknown,no
48,technician,divorced,secondary,no,105,no,no,cellular,29,520,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,1541,yes,no,unknown,23,423,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,1508,no,no,cellular,23,281,1,-1,0,unknown,no
47,services,married,unknown,no,12839,yes,no,cellular,7,50,1,171,4,failure,no
36,self-employed,single,tertiary,no,4634,no,no,cellular,29,162,1,-1,0,unknown,no
38,services,single,secondary,no,70,yes,no,cellular,15,150,3,-1,0,unknown,no
35,management,married,tertiary,no,3168,no,no,cellular,22,24,30,-1,0,unknown,no
42,management,single,secondary,no,2535,yes,no,unknown,14,339,1,-1,0,unknown,no
36,technician,married,primary,no,0,no,no,unknown,4,584,1,-1,0,unknown,yes
50,blue-collar,single,primary,no,1558,yes,no,cellular,3,294,1,265,1,other,no
32,blue-collar,married,primary,no,9750,yes,no,cellular,21,51,2,-1,0,unknown,no
29,admin.,married,secondary,no,6429,yes,yes,cellular,14,535,1,352,2,failure,no
48,management,married,secondary,no,4415,yes,no,cellular,8,1032,3,141,7,failure,yes
39,management,married,tertiary,no,1738,yes,no,cellular,14,633,1,358,1,other,yes
50,management,divorced,tertiary,no,1270,yes,no,cellular,4,24,3,-1,0,unknown,no
47,management,married,tertiary,no,122,no,yes,cellular,18,73,1,-1,0,unknown,no
25,management,single,tertiary,no,219,no,no,cellular,30,458,1,-1,0,unknown,yes
46,blue-collar,married,secondary,no,182,no,no,cellular,4,56,1,-1,0,unknown,no
36,blue-collar,married,primary,no,300,yes,no,cellular,12,57,1,342,1,failure,no
31,admin.,divorced,secondary,no,824,yes,no,unknown,2,32,3,-1,0,unknown,no
29,services,married,secondary,no,30,yes,no,cellular,23,74,3,-1,0,unknown,no
54,management,divorced,tertiary,no,5475,no,no,cellular,21,1032,1,91,4,success,yes
44,technician,married,primary,no,2887,yes,no,unknown,13,182,1,-1,0,unknown,no
32,admin.,single,secondary,no,642,yes,no,unknown,28,71,2,-1,0,unknown,no
49,services,married,secondary,no,180,yes,yes,unknown,2,392,3,-1,0,unknown,no
40,services,married,secondary,no,1938,no,no,unknown,29,37,1,-1,0,unknown,no
36,technician,single,secondary,no,103,yes,no,cellular,5,122,2,344,2,failure,no
44,services,married,primary,no,1161,yes,no,cellular,19,402,1,184,5,failure,no
46,technician,married,unknown,no,3914,yes,no,cellular,30,247,1,-1,0,unknown,no
30,unemployed,single,secondary,no,1058,no,no,cellular,4,515,1,-1,0,unknown,no
28,student,single,secondary,no,305,no,no,cellular,7,625,1,-1,0,unknown,no
35,management,single,tertiary,no,1599,yes,yes,cellular,13,407,1,-1,0,unknown,yes
31,management,married,tertiary,no,242,yes,no,cellular,9,106,4,-1,0,unknown,no
38,technician,divorced,secondary,no,1221,yes,yes,cellular,18,73,7,-1,0,unknown,no
37,blue-collar,single,secondary,no,0,no,no,cellular,19,228,3,-1,0,unknown,no
29,admin.,married,secondary,no,943,yes,no,unknown,4,355,1,-1,0,unknown,no
35,management,married,secondary,no,724,yes,no,cellular,14,287,2,415,1,failure,yes
26,admin.,single,secondary,no,160,no,yes,cellular,4,172,2,-1,0,unknown,no
31,technician,divorced,tertiary,no,75,no,no,cellular,22,34,9,-1,0,unknown,no
28,management,single,tertiary,no,111,yes,yes,cellular,28,230,2,-1,0,unknown,no
52,blue-collar,married,primary,no,1524,no,no,cellular,3,1007,6,-1,0,unknown,yes
34,management,married,tertiary,no,158,no,no,cellular,9,190,1,92,9,success,yes
32,blue-collar,married,secondary,no,320,yes,yes,cellular,3,22,4,-1,0,unknown,no
59,blue-collar,single,primary,no,96,yes,no,unknown,9,123,1,-1,0,unknown,no
37,management,single,tertiary,no,33,yes,no,cellular,12,186,1,-1,0,unknown,yes
40,management,married,tertiary,no,570,yes,no,unknown,8,105,2,-1,0,unknown,no
46,services,married,secondary,no,375,no,no,telephone,31,172,6,-1,0,unknown,no
37,self-employed,single,tertiary,no,1758,no,no,cellular,8,98,2,-1,0,unknown,no
29,management,single,tertiary,no,368,yes,no,unknown,23,160,1,-1,0,unknown,no
47,technician,married,tertiary,no,831,yes,no,unknown,5,316,3,-1,0,unknown,no
37,unemployed,single,primary,no,3777,no,no,cellular,5,206,3,-1,0,unknown,no
34,management,single,tertiary,no,2187,yes,no,cellular,4,26,5,-1,0,unknown,no
33,management,married,secondary,no,180,yes,no,cellular,18,37,2,-1,0,unknown,no
25,technician,single,secondary,no,7103,yes,no,cellular,28,188,3,10,1,failure,yes
43,services,single,secondary,no,2444,no,yes,cellular,2,130,1,-1,0,unknown,no
31,blue-collar,single,primary,no,859,yes,no,unknown,2,80,1,-1,0,unknown,no
24,blue-collar,divorced,secondary,no,513,yes,no,cellular,15,61,3,-1,0,unknown,no
56,blue-collar,married,secondary,no,0,no,no,unknown,11,142,2,-1,0,unknown,no
47,management,married,tertiary,no,1884,yes,yes,cellular,19,74,2,-1,0,unknown,no
29,management,single,tertiary,no,9407,no,no,cellular,4,267,6,-1,0,unknown,yes
28,technician,single,tertiary,no,558,yes,no,cellular,15,300,1,-1,0,unknown,no
